,Location Name,Phone Number,Street Address,City,State,Website,Insurance Accepted,Walk-Ins Accepted,Last Updated,Latitude,Longitude
37702,MinuteClinic #21813,1-866-389-2727,21201 E OCOTILLO RD,QUEEN CREEK,AZ,https://www.cvs.com/minuteclinic/clinic-locator/,True,True,2024-08-01,33.248019,-111.625378
37711,Giant #6335,484-245-0084,2641 MACARTHUR ROAD,WHITEHALL,PA,https://giantsched.rxtouch.com/rbssched/program/wellness,True,True,2024-08-01,40.647692,-75.491363
37714,"CVS Pharmacy, Inc. #3174",740-344-6977,1370 WEST MAIN STREET,NEWARK,OH,https://www.cvs.com/store-locator/details-directions/003174,True,True,2024-08-01,40.046815,-82.452638
37724,Rite Aid #RA110877,607-962-3111,100 CONHOCTON ST,CORNING,NY,https://www.riteaid.com,True,False,2024-08-01,42.140239,-77.039805
37732,MinuteClinic #20676,1-866-389-2727,9805 ROCKY RIVER RD,CHARLOTTE,NC,https://www.cvs.com/minuteclinic/clinic-locator/,True,True,2024-08-01,35.284121,-80.670968
37734,Rite Aid #RA101294,302-994-3473,636 SOUTH MARYLAND AVENUE,WILMINGTON,DE,https://www.riteaid.com,True,True,2024-08-01,39.723277,-75.592118
37735,"CVS Pharmacy, Inc. #4374",910-843-3459,903 EAST 4TH AVE.,RED SPRINGS,NC,https://www.cvs.com/store-locator/details-directions/004374,True,True,2024-08-01,34.809107,-79.169624
37736,"CVS Pharmacy, Inc. #16362",217-355-3345,2102 N PROSPECT AVE,CHAMPAIGN,IL,https://www.cvs.com/store-locator/details-directions/016362,True,True,2024-08-01,40.14193,-88.254788
37743,Rite Aid #RA105644,619-291-3705,535 ROBINSON AVENUE,SAN DIEGO,CA,https://www.riteaid.com,True,False,2024-08-01,32.746268,-117.160045
37744,"CVS Pharmacy, Inc. #4200",978-462-1303,2 LAFAYETTE RD.,SALISBURY,MA,https://www.cvs.com/store-locator/details-directions/004200,True,True,2024-08-01,42.842189,-70.860027
37746,"CVS Pharmacy, Inc. #6084",513-523-6378,123 W. SPRING ST.,OXFORD,OH,https://www.cvs.com/store-locator/details-directions/006084,True,True,2024-08-01,39.506957,-84.745033
37754,"CVS Pharmacy, Inc. #3358",330-296-3871,318 EAST MAIN STREET,RAVENNA,OH,https://www.cvs.com/store-locator/details-directions/003358,True,True,2024-08-01,41.1571,-81.238717
37755,"CVS Pharmacy, Inc. #5665",423-894-3836,"8034 E. BRAINERD RD.,",CHATTANOOGA,TN,https://www.cvs.com/store-locator/details-directions/005665,True,True,2024-08-01,35.003748,-85.150408
37758,"CVS Pharmacy, Inc. #4733",770-394-5130,2500 MT. VERNON ROAD,DUNWOODY,GA,https://www.cvs.com/store-locator/details-directions/004733,True,True,2024-08-01,33.95936,-84.302029
37776,Publix Super Markets Inc. #1742,352-588-1199,30841 Mirada Blvd.,San Antonio,FL,https://www.publix.com/pharmacy/pharmacy-services/vaccinations,True,True,2024-08-01,28.327106,-82.296007
37782,Walmart Inc #Oct-70,860-889-7530,220 Salem Tpke,Norwich,CT,https://www.walmart.com/store/2170,True,True,2024-08-01,41.504798,-72.122579
37786,Rite Aid #RA111192,302-934-8175,28511 DUPONT BLVD,MILLSBORO,DE,https://www.riteaid.com,True,False,2024-08-01,38.586426,-75.294273
37787,"CVS Pharmacy, Inc. #18005",314-832-3688,7450 HAMPTON AVE.,ST. LOUIS,MO,https://www.cvs.com/store-locator/details-directions/018005,True,True,2024-08-01,38.565636,-90.293511
37789,"CVS Pharmacy, Inc. #6253",812-477-5396,4700 LINCOLN AVE.,EVANSVILLE,IN,https://www.cvs.com/store-locator/details-directions/006253,True,True,2024-08-01,37.970134,-87.493125
37793,"CVS Pharmacy, Inc. #2000",610-497-2194,"3601 CHICHESTER RD, SUITE 105",BOOTHWYN,PA,https://www.cvs.com/store-locator/details-directions/002000,True,True,2024-08-01,39.83977,-75.442211
37794,SAV-ON PHARMACY #992,856-782-1167,700 HADDONFIELD-BERLIN ROAD,Voorhees,NJ,https://www.acmemarkets.com/vaccinations/home,True,True,2024-08-01,39.853087,-74.982292
37799,"CVS Pharmacy, Inc. #3745",623-815-8074,10727 W. OLIVE AVE.,PEORIA,AZ,https://www.cvs.com/store-locator/details-directions/003745,True,True,2024-08-01,33.564966,-112.290477
37800,Rite Aid #RA102271,717-266-6609,"4135 NORTH GEORGE STREET, EXT.",MANCHESTER,PA,https://www.riteaid.com,True,True,2024-08-01,40.043808,-76.723822
37801,"CVS Pharmacy, Inc. #2502",203-250-2251,581 HIGHLAND AVE.,CHESHIRE,CT,https://www.cvs.com/store-locator/details-directions/002502,True,True,2024-08-01,41.513395,-72.899278
37803,"CVS Pharmacy, Inc. #7406",651-731-5177,8468 TAMARACK BAY,WOODBURY,MN,https://www.cvs.com/store-locator/details-directions/007406,True,True,2024-08-01,44.938571,-92.934842
37806,"CVS Pharmacy, Inc. #17553",816-622-3401,1040 NE CORONADO,BLUE SPRINGS,MO,https://www.cvs.com/store-locator/details-directions/017553,True,True,2024-08-01,39.023401,-94.248236
37808,"CVS Pharmacy, Inc. #84",413-569-4174,215 COLLEGE HWY.,SOUTHWICK,MA,https://www.cvs.com/store-locator/details-directions/000084,True,True,2024-08-01,42.026366,-72.786783
37811,H-E-B #772,806-698-6828,4405 114TH STREET,LUBBOCK,TX,https://vaccine.heb.com/,False,True,2024-08-01,33.490003,-101.906317
37816,"CVS Pharmacy, Inc. #6700",812-268-6827,275 S SECTION ST,SULLIVAN,IN,https://www.cvs.com/store-locator/details-directions/006700,True,True,2024-08-01,39.092914,-87.408898
37825,MinuteClinic #20212,1-866-389-2727,3500 W SLAUGHTER LN,AUSTIN,TX,https://www.cvs.com/minuteclinic/clinic-locator/,True,True,2024-08-01,30.184301,-97.849984
37838,"CVS Pharmacy, Inc. #17722",919-516-5718,2512 HILLSBOROUGH ST.,RALEIGH,NC,https://www.cvs.com/store-locator/details-directions/017722,True,True,2024-08-01,35.788013,-78.668611
37847,"CVS Pharmacy, Inc. #6434",931-526-9723,495 S. WILLOW AVENUE,COOKEVILLE,TN,https://www.cvs.com/store-locator/details-directions/006434,True,True,2024-08-01,36.155304,-85.514753
37851,"CVS Pharmacy, Inc. #9790",805-522-3120,4440 ALAMO STREET,SIMI VALLEY,CA,https://www.cvs.com/store-locator/details-directions/009790,True,True,2024-08-01,34.285384,-118.708415
37854,"CVS Pharmacy, Inc. #1026",413-827-7143,991 MAIN ST.,SPRINGFIELD,MA,https://www.cvs.com/store-locator/details-directions/001026,True,True,2024-08-01,42.099091,-72.584166
37858,"CVS Pharmacy, Inc. #16000",763-533-1651,5537 W BROADWAY AVE,CRYSTAL,MN,https://www.cvs.com/store-locator/details-directions/016000,True,True,2024-08-01,45.052244,-93.364797
37864,"CVS Pharmacy, Inc. #7291",281-395-5707,1616 S MASON RD,KATY,TX,https://www.cvs.com/store-locator/details-directions/007291,True,True,2024-08-01,29.758127,-95.752406
37866,"CVS Pharmacy, Inc. #2964",513-697-4881,6632 S. STATE ROUTE 48,MAINEVILLE,OH,https://www.cvs.com/store-locator/details-directions/002964,True,True,2024-08-01,39.338657,-84.218783
37877,MinuteClinic #21618,1-866-389-2727,5215 ASHLEY PHOSPHATE RD,NORTH CHARLESTON,SC,https://www.cvs.com/minuteclinic/clinic-locator/,True,True,2024-08-01,32.914045,-80.106521
37878,"CVS Pharmacy, Inc. #1661",225-673-9971,17122 AIRLINE HWY.,PRAIRIEVILLE,LA,https://www.cvs.com/store-locator/details-directions/001661,True,True,2024-08-01,30.319825,-90.977364
37882,Rite Aid #RA110733,315-487-0435,5335 WEST GENESEE ST STE 20,CAMILLUS,NY,https://www.riteaid.com,True,True,2024-08-01,43.040195,-76.273706
37887,"CVS Pharmacy, Inc. #4422",386-325-7576,201 SOUTH SR 19,PALATKA,FL,https://www.cvs.com/store-locator/details-directions/004422,True,True,2024-08-01,29.614763,-81.710031
37901,"CVS Pharmacy, Inc. #1263",617-698-2805,10 BASSETT STREET,MILTON,MA,https://www.cvs.com/store-locator/details-directions/001263,True,True,2024-08-01,42.259836,-71.040882
37918,"CVS Pharmacy, Inc. #6677",765-474-3834,3630 S. 18TH ST.,LAFAYETTE,IN,https://www.cvs.com/store-locator/details-directions/006677,True,True,2024-08-01,40.366369,-86.876525
37931,Walmart Inc #10-1418,618-632-9381,1530 W US Highway 50,O Fallon,IL,https://www.walmart.com/store/1418,True,True,2024-08-01,38.59465,-89.95309
37939,Rite Aid #RA105907,925-820-1233,130 ALAMO PLAZA,ALAMO,CA,https://www.riteaid.com,True,False,2024-08-01,37.852432,-122.035533
37941,SAV-ON PHARMACY #882,610-431-6270,907 PAOLI PIKE,West Chester,PA,https://www.acmemarkets.com/vaccinations/home,True,True,2024-08-01,39.969818,-75.587235
37956,"CVS Pharmacy, Inc. #16951",518-792-7583,578 AVIATION RD STE 1S,QUEENSBURY,NY,https://www.cvs.com/store-locator/details-directions/016951,True,True,2024-08-01,43.326926,-73.677534
37960,Rite Aid #RA103412,412-362-6121,1800-1814 MORNINGSIDE AVENUE,PITTSBURGH,PA,https://www.riteaid.com,True,False,2024-08-01,40.486516,-79.926721
37962,Rite Aid #RA110894,724-869-2369,1021 FIRST AVENUE,CONWAY,PA,https://www.riteaid.com,True,True,2024-08-01,40.659891,-80.238492
37965,Rite Aid #RA110820,716-662-4401,4060 NORTH BUFFALO ROAD,ORCHARD PARK,NY,https://www.riteaid.com,True,False,2024-08-01,42.77189,-78.747355
37967,Walmart Inc #Oct-58,508-393-1745,200 Otis St,Northborough,MA,https://www.walmart.com/store/2158,True,True,2024-08-01,42.285151,-71.656396
37968,SAFEWAY PHARMACY #342,509-327-5010,1616 W Northwest Blvd,Spokane,WA,https://www.safeway.com/vaccinations/home,True,True,2024-08-01,47.68031,-117.436206
37992,Publix Super Markets Inc. #1427,850-523-9857,2111 NE Capital Circle,Tallahassee,FL,https://www.publix.com/pharmacy/pharmacy-services/vaccinations,True,True,2024-08-01,30.479788,-84.236663
37993,"CVS Pharmacy, Inc. #5449",815-609-2451,11840 S. STATE RTE 59,PLAINFIELD,IL,https://www.cvs.com/store-locator/details-directions/005449,True,True,2024-08-01,41.666925,-88.2048
37995,SAV-ON PHARMACY #2767,760-433-9634,3925 MISSION AVE,Oceanside,CA,https://www.albertsons.com/vaccinations/home,True,True,2024-08-01,33.227602,-117.324002
38012,Publix Super Markets Inc. #1472,772-345-9505,9335 SW Commerce Centre Dr.,Port St Lucie,FL,https://www.publix.com/pharmacy/pharmacy-services/vaccinations,True,True,2024-08-01,27.29536,-80.424046
38015,"CVS Pharmacy, Inc. #853",609-822-3222,9301 VENTNOR AVENUE,MARGATE CITY,NJ,https://www.cvs.com/store-locator/details-directions/000853,True,True,2024-08-01,39.322636,-74.514423
38017,"CVS Pharmacy, Inc. #9747",714-528-3112,150 EAST YORBA LINDA BOULEVARD,PLACENTIA,CA,https://www.cvs.com/store-locator/details-directions/009747,True,True,2024-08-01,33.88604,-117.864018
38023,"CVS Pharmacy, Inc. #3099",631-665-8470,480 MONTAUK HWY.,BAY SHORE,NY,https://www.cvs.com/store-locator/details-directions/003099,True,True,2024-08-01,40.72775,-73.227705
38037,SAFEWAY PHARMACY #272,520-384-4612,650 N BISBEE AVENUE,Willcox,AZ,https://www.safeway.com/vaccinations/home,True,True,2024-08-01,32.263191,-109.842419
38050,"CVS Pharmacy, Inc. #6237",516-935-0126,399 JERUSALEM AVE.,HICKSVILLE,NY,https://www.cvs.com/store-locator/details-directions/006237,True,True,2024-08-01,40.751113,-73.518413
38062,"CVS Pharmacy, Inc. #4378",540-989-6633,4400 BRAMBLETON AVE,ROANOKE,VA,https://www.cvs.com/store-locator/details-directions/004378,True,True,2024-08-01,37.224879,-80.011439
38063,Rite Aid #RA106475,559-925-6027,820 N LEMOORE AVENUE,LEMOORE,CA,https://www.riteaid.com,True,True,2024-08-01,36.307564,-119.780105
38070,VONS PHARMACY #2344,760-480-4900,351 W. Felicita Ave,Escondido,CA,https://www.vons.com/vaccinations/home,True,True,2024-08-01,33.103163,-117.073248
38079,Walmart Inc #Oct-54,509-682-4634,108 Apple Blossom Dr,Chelan,WA,https://www.walmart.com/store/3754,True,True,2024-08-01,47.842461,-119.987591
38081,Walmart Inc #Oct-70,706-854-1540,4469 Washington Rd,Evans,GA,https://www.walmart.com/store/3570,True,True,2024-08-01,33.545845,-82.142294
38083,"CVS Pharmacy, Inc. #6817",817-457-3680,6548 MEADOWBROOK DR,FORT WORTH,TX,https://www.cvs.com/store-locator/details-directions/006817,True,True,2024-08-01,32.745344,-97.216835
38092,"CVS Pharmacy, Inc. #7766",361-664-7300,215 N TEXAS BLVD,ALICE,TX,https://www.cvs.com/store-locator/details-directions/007766,True,True,2024-08-01,27.752812,-98.065487
38098,H-E-B #236,512-251-5286,1434 WELLS BRANCH PKWY,PFLUGERVILLE,TX,https://vaccine.heb.com/,False,True,2024-08-01,30.442022,-97.663967
38102,Hannaford #8373,603-749-9361,833 CENTRAL AVE.,DOVER,NH,https://hannafordsched.rxtouch.com/rbssched/program/wellness,True,True,2024-08-01,43.21715,-70.878327
38107,"CVS Pharmacy, Inc. #5206",317-867-4577,3280 E. STATE ROAD 32,WESTFIELD,IN,https://www.cvs.com/store-locator/details-directions/005206,True,True,2024-08-01,40.043441,-86.109887
38111,MinuteClinic #22304,1-866-389-2727,1950 STATE STREET,NEW ALBANY,IN,https://www.cvs.com/minuteclinic/clinic-locator/,True,True,2024-08-01,38.302089,-85.83596
38120,Walmart Inc #20-Oct,336-370-0353,121 W Elmsley St,Greensboro,NC,https://www.walmart.com/store/5320,True,True,2024-08-01,36.002082,-79.798666
38130,"CVS Pharmacy, Inc. #7719",512-452-7693,2900 W ANDERSON LN STE 10,AUSTIN,TX,https://www.cvs.com/store-locator/details-directions/007719,True,True,2024-08-01,30.359796,-97.737937
38135,"CVS Pharmacy, Inc. #834",708-430-6780,8811 W. 87TH ST.,HICKORY HILLS,IL,https://www.cvs.com/store-locator/details-directions/000834,True,True,2024-08-01,41.732238,-87.839243
38139,MinuteClinic #20429,1-866-389-2727,1330 DUTCH FORK RD,BALLENTINE,SC,https://www.cvs.com/minuteclinic/clinic-locator/,True,True,2024-08-01,34.124878,-81.235967
38149,"CVS Pharmacy, Inc. #3718",972-390-7650,1550 STACY RD.,ALLEN,TX,https://www.cvs.com/store-locator/details-directions/003718,True,True,2024-08-01,33.128705,-96.629244
38152,"CVS Pharmacy, Inc. #17121",815-462-6002,2370 E LINCOLN HWY,NEW LENOX,IL,https://www.cvs.com/store-locator/details-directions/017121,True,True,2024-08-01,41.506609,-87.920916
38164,SAFEWAY PHARMACY #1515,602-331-0440,810 E. GLENDALE AVENUE,Phoenix,AZ,https://www.safeway.com/vaccinations/home,True,True,2024-08-01,33.539475,-112.062262
38170,"CVS Pharmacy, Inc. #16888",765-447-4411,3630 SOUTH STREET,LAFAYETTE,IN,https://www.cvs.com/store-locator/details-directions/016888,True,True,2024-08-01,40.419933,-86.847445
38171,"CVS Pharmacy, Inc. #9577",714-841-5118,7191 WARNER AVENUE,HUNTINGTON BEACH,CA,https://www.cvs.com/store-locator/details-directions/009577,True,True,2024-08-01,33.716959,-118.00333
38181,"CVS Pharmacy, Inc. #7142",815-834-4290,16760 W. DIVISION ST.,LOCKPORT,IL,https://www.cvs.com/store-locator/details-directions/007142,True,True,2024-08-01,41.58257,-88.05216
38184,"CVS Pharmacy, Inc. #16458",336-856-1298,1212 BRIDFORD PKWY,GREENSBORO,NC,https://www.cvs.com/store-locator/details-directions/016458,True,True,2024-08-01,36.056491,-79.907467
38185,ALBERTSONS MARKET PHARMACY #1915,505-898-5970,6200 COORS BLVD NW,ALBUQUERQUE,NM,https://www.albertsonsmarket.com/vaccinations/home,True,True,2024-08-01,35.152549,-106.682111
38198,"CVS Pharmacy, Inc. #3253",407-869-6463,1098 MONTGOMERY RD,ALTAMONTE SPRINGS,FL,https://www.cvs.com/store-locator/details-directions/003253,True,True,2024-08-01,28.686809,-81.404158
38205,Rite Aid #RA105893,650-369-2071,2150 ROOSEVELT AVENUE,REDWOOD CITY,CA,https://www.riteaid.com,True,False,2024-08-01,37.465905,-122.242434
38210,Rite Aid #RA111037,570-368-2629,760 BROAD STREET,MONTOURSVILLE,PA,https://www.riteaid.com,True,False,2024-08-01,41.247403,-76.916094
38229,"CVS Pharmacy, Inc. #9574",760-630-2134,883 S. SANTA FE AVENUE,VISTA,CA,https://www.cvs.com/store-locator/details-directions/009574,True,True,2024-08-01,33.193246,-117.235368
38244,"CVS Pharmacy, Inc. #16461",704-599-3472,8120 UNIVERSITY CITY BLVD,CHARLOTTE,NC,https://www.cvs.com/store-locator/details-directions/016461,True,True,2024-08-01,35.292578,-80.745866
38247,Rite Aid #RA105569,818-907-1431,13333 RIVERSIDE DRIVE,SHERMAN OAKS,CA,https://www.riteaid.com,True,True,2024-08-01,34.158132,-118.423521
38255,"CVS Pharmacy, Inc. #5786",305-940-6172,"16550 NE 6TH AVE, NORTH",MIAMI,FL,https://www.cvs.com/store-locator/details-directions/005786,True,True,2024-08-01,25.927517,-80.188945
38271,SAFEWAY PHARMACY #1584,928-684-2995,1999 W WICKENBURG WAY,Wickenburg,AZ,https://www.safeway.com/vaccinations/home,True,True,2024-08-01,33.961021,-112.771092
38278,"CVS Pharmacy, Inc. #5408",317-535-1898,5020 N. STATE RD 135,BARGERSVILLE,IN,https://www.cvs.com/store-locator/details-directions/005408,True,True,2024-08-01,39.559465,-86.158759
38294,"CVS Pharmacy, Inc. #6961",817-596-8374,407 S MAIN ST,WEATHERFORD,TX,https://www.cvs.com/store-locator/details-directions/006961,True,True,2024-08-01,32.754269,-97.796437
38305,"CVS Pharmacy, Inc. #17621",302-669-4010,800 CHRISTIANA MALL,NEWARK,DE,https://www.cvs.com/store-locator/details-directions/017621,True,True,2024-08-01,39.678085,-75.65013
38309,SAFEWAY PHARMACY #2718,415-360-9020,800 REDWOOD HWY FRONTAGE RD. STE 110,Mill Valley,CA,https://www.safeway.com/vaccinations/home,True,True,2024-08-01,37.898262,-122.514801
38326,Walmart Inc #19-Oct,817-732-2195,6756 W Vickery Blvd,Fort Worth,TX,https://www.walmart.com/store/3419,True,True,2024-08-01,32.703339,-97.428081
38327,TOM THUMB PHARMACY #2609,817-281-0456,612 GRAPEVINE HWY,Hurst,TX,https://www.tomthumb.com/vaccinations/home,True,True,2024-08-01,32.864044,-97.179529
38337,"CVS Pharmacy, Inc. #822",860-354-4455,40 EAST ST.,NEW MILFORD,CT,https://www.cvs.com/store-locator/details-directions/000822,True,True,2024-08-01,41.579349,-73.407783
38345,"CVS Pharmacy, Inc. #7787",972-874-1040,2220 CROSS TIMBERS RD,FLOWER MOUND,TX,https://www.cvs.com/store-locator/details-directions/007787,True,True,2024-08-01,33.035078,-97.062701
38364,"CVS Pharmacy, Inc. #10003",417-336-1131,105 LOYD ST.,BRANSON,MO,https://www.cvs.com/store-locator/details-directions/010003,True,True,2024-08-01,36.645037,-93.225921
38366,Publix Super Markets Inc. #1486,803-831-5672,158 Highway 274,Lake Wylie,SC,https://www.publix.com/pharmacy/pharmacy-services/vaccinations,True,True,2024-08-01,35.120191,-81.081481
38372,"CVS Pharmacy, Inc. #1666",661-942-5652,846 W. AVENUE K,LANCASTER,CA,https://www.cvs.com/store-locator/details-directions/001666,True,True,2024-08-01,34.674358,-118.147149
38376,MinuteClinic #22086,1-866-389-2727,22125 CUMBERLAND RIDGE DR.,CYPRESS,TX,https://www.cvs.com/minuteclinic/clinic-locator/,True,True,2024-08-01,30.014604,-95.767942
38379,Walmart Inc #10-0633,309-852-4676,730 Tenney St,Kewanee,IL,https://www.walmart.com/store/633,True,True,2024-08-01,41.221036,-89.922257
38382,"CVS Pharmacy, Inc. #2895",305-493-5293,19800 NW 2ND AVE.,MIAMI GARDENS,FL,https://www.cvs.com/store-locator/details-directions/002895,True,True,2024-08-01,25.956603,-80.206553
38385,MinuteClinic #20295,1-866-389-2727,3053 NUTLEY ST,FAIRFAX,VA,https://www.cvs.com/minuteclinic/clinic-locator/,True,True,2024-08-01,38.870637,-77.260913
38386,"CVS Pharmacy, Inc. #6625",775-852-2111,1081 STEAMBOAT PKWY.,RENO,NV,https://www.cvs.com/store-locator/details-directions/006625,True,True,2024-08-01,39.422921,-119.740927
38389,SAV-ON PHARMACY #3174,208-524-1616,1901 SOUTH 25TH EAST,Ammon,ID,https://www.albertsons.com/vaccinations/home,True,True,2024-08-01,43.480358,-111.982378
38390,SAV-ON PHARMACY #2514,951-656-3394,8938 TRAUTWEIN RD,Riverside,CA,https://www.albertsons.com/vaccinations/home,True,True,2024-08-01,33.890308,-117.3229
38394,MinuteClinic #20428,1-866-389-2727,1008 LAKE MURRAY BLVD,IRMO,SC,https://www.cvs.com/minuteclinic/clinic-locator/,True,True,2024-08-01,34.089952,-81.174646
38395,Rite Aid #RA104477,248-681-1965,3000 ORCHARD LAKE ROAD,KEEGO HARBOR,MI,https://www.riteaid.com,True,False,2024-08-01,42.60601,-83.344456
38411,Rite Aid #RA103520,616-887-0600,11 EAST DIVISION STREET,SPARTA,MI,https://www.riteaid.com,True,False,2024-08-01,43.161227,-85.709547
38413,"CVS Pharmacy, Inc. #3528",352-596-1286,12990 CORTEZ BLVD,BROOKSVILLE,FL,https://www.cvs.com/store-locator/details-directions/003528,True,True,2024-08-01,28.532767,-82.512592
38424,"CVS Pharmacy, Inc. #1047",941-755-3716,6204 14TH ST WEST,BRADENTON,FL,https://www.cvs.com/store-locator/details-directions/001047,True,True,2024-08-01,27.430808,-82.576102
38426,Rite Aid #RA100841,856-455-0777,52 EAST BROAD STREET,BRIDGETON,NJ,https://www.riteaid.com,True,True,2024-08-01,39.426343,-75.233374
38432,Walmart Inc #28-Oct,828-333-9650,1636 Hendersonville Rd,Asheville,NC,https://www.walmart.com/store/4428,True,True,2024-08-01,35.51351,-82.523813
38443,Walmart Inc #10-0881,803-808-3747,5556 Sunset Blvd,Lexington,SC,https://www.walmart.com/store/881,True,True,2024-08-01,33.997939,-81.223735
38448,Walmart Inc #Oct-79,843-879-5202,1616 Central Aveï¿½,Summerville,SC,https://www.walmart.com/store/5279,True,True,2024-08-01,33.018504,-80.175648
38452,Walmart Inc #Oct-78,973-361-6709,220 Enterprise Dr,Rockaway,NJ,https://www.walmart.com/store/5178,True,True,2024-08-01,40.907492,-74.562241
